Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
60677.3144,8.9375,14.5625,-44.15393,-2.25,-0.008086057
60677.3169,6.8125,12.625,-42.8554,-2.5625,-0.008081385
60677.3194,4.6875,13.25,-41.84095,-2.75,-0.008033109
60677.3219,4.4375,13.75,-40.59098,-2.3125,-0.007987947
60677.3244,5.625,13.5625,-38.68613,-2.4375,-0.007981718
60677.3269,6.4375,12.875,-36.01668,-2.625,-0.007964588
60677.3294,4.75,11.75,-32.84542,-2.375,-0.007942785
60677.3319,2.8125,10.75,-29.68532,-2.3125,-0.00790541
60677.3344,3.125,10.25,-27.04861,-2.4375,-0.007869592
60677.3369,5.75,9.3125,-25.19141,-2.1875,-0.007849347
60677.3394,8.0,8.3125,-23.98564,-2.1875,-0.007854019
60677.3419,6.5625,7.3125,-22.98401,-1.9375,-0.007818201
60677.3444,4.125,6.0,-21.64984,-2.0,-0.007763696
60677.3469,2.375,5.0625,-19.62781,-1.8125,-0.007760581
60677.3494,2.5,4.375,-16.91558,-2.375,-0.007757467
60677.3519,2.5,3.0,-13.84218,-2.1875,-0.007746566
60677.3544,2.25,2.0,-10.8678,-2.125,-0.007712305
60677.3569,1.75,2.0625,-8.317176,-2.0625,-0.007659357
60677.3594,2.3125,1.5625,-6.189237,-1.9375,-0.007632883
60677.3619,3.75,0.75,-4.169927,-1.9375,-0.007612638
60677.3644,2.6875,-0.125,-1.832184,-2.5,-0.007606409
60677.3669,4.625,-1.3125,1.090687,-2.0625,-0.007561247
60677.3694,9.3125,-1.1875,4.508719,-2.4375,-0.007503627
60677.3719,12.9375,-0.75,7.988822,-2.375,-0.00747871
60677.3744,12.6875,-0.875,10.98471,-2.125,-0.007466252
60677.3769,12.0,-1.75,13.16224,-2.0,-0.007450679
60677.3794,11.4375,-1.625,14.63475,-1.9375,-0.007400845
60677.3819,13.875,-0.75,15.95757,-2.0,-0.007365027
60677.3844,16.625,-0.25,17.863,-2.4375,-0.007344782
60677.3869,18.0625,1.1875,20.86693,-2.5625,-0.007316751
60677.3894,16.0,3.0,24.96363,-2.1875,-0.007284047
60677.3919,12.25,4.625,29.59326,-2.4375,-0.007259131
60677.3944,11.5,6.25,33.92368,-2.5625,-0.007232656
60677.3969,15.625,5.625,37.30862,-1.75,-0.007218641
60677.3994,25.9375,5.125,39.67162,-2.25,-0.007187495
60677.4019,30.4375,5.9375,41.58664,-1.875,-0.007162578
60677.4044,25.6875,3.8125,43.98088,-2.125,-0.007148562
60677.4069,19.0,3.0,47.59756,-2.25,-0.007128317
60677.4094,18.1875,6.3125,52.50757,-2.3125,-0.007112744
60677.4119,24.8125,7.4375,57.95534,-2.25,-0.007122088
60677.4144,30.375,7.4375,62.66343,-2.3125,-0.007129875
60677.4169,30.6875,7.3125,65.46931,-2.9375,-0.007118974
60677.4194,27.5625,13.75,65.97299,-2.5625,-0.007147005
60677.4219,24.6875,18.8125,64.83973,-2.6875,-0.007151677
60677.4244,24.4375,13.375,63.56142,-2.125,-0.007154791
60677.4269,28.5,5.1875,63.76097,-2.4375,-0.007137661
60677.4294,34.0,3.4375,66.37542,-2.5625,-0.007097171
60677.4319,34.9375,5.0,71.13898,-2.4375,-0.007115859
60677.4344,27.3125,-1.5,76.64985,-2.375,-0.007132989
60677.4369,20.3125,-0.6875,81.00924,-2.375,-0.007122088
60677.4394,18.0,0.25,82.71973,-2.9375,-0.007101843
60677.4419,22.6875,-8.25,81.3847,-2.9375,-0.007087828
60677.4444,34.1875,-14.875,77.84789,-2.8125,-0.007097171
60677.4469,47.0625,-14.125,73.7022,-2.5,-0.007092499
60677.4494,51.75,-11.0625,70.43097,-3.0,-0.007080041
60677.4519,43.375,-6.4375,68.64175,-2.5,-0.007070697
60677.4544,30.6875,-4.9375,67.80223,-2.6875,-0.007022421
60677.4569,23.5,-5.875,66.61652,-2.375,-0.007022421
60677.4594,33.3125,-3.625,63.82977,-2.5,-0.007009962
60677.4619,49.75,0.3125,59.01264,-2.5625,-0.006981931
60677.4644,46.0625,2.25,52.8855,-2.6875,-0.006942999
60677.4669,30.75,0.8125,46.9926,-2.75,-0.006905623
60677.4694,17.5,2.3125,42.89526,-2.4375,-0.006918082
60677.4719,21.5625,6.875,41.32316,-2.5,-0.006888493
60677.4744,37.5625,12.8125,41.75296,-1.9375,-0.006865134
60677.4769,51.625,20.875,42.65532,-1.5,-0.006841774
60677.4794,51.0,23.8125,42.28833,-2.0,-0.006824644
60677.4819,39.75,27.6875,39.61415,-1.625,-0.006812185
60677.4844,30.125,27.5,34.84507,-1.8125,-0.006802842
60677.4869,30.1875,29.0,29.32423,-2.1875,-0.006781039
60677.4894,44.4375,31.9375,24.80439,-1.75,-0.006742107
60677.4919,54.75,29.125,22.51505,-2.1875,-0.006709404
