Time (s),Venous (mmHg),FAP (mmHg),Arterial - Pigtail (mmHg),Swan (mmHg),EKG (mV)
45651.5644,21.625,46.25,-4.813629,-2.1875,0.003081344
45651.5669,21.4375,46.0625,-5.062382,-2.0625,0.003090688
45651.5694,21.375,46.0625,-5.083323,-2.1875,0.003070443
45651.5719,21.5,45.8125,-4.887619,-2.6875,0.003048641
45651.5744,21.4375,45.5,-4.571942,-2.9375,0.003042412
45651.5769,21.3125,45.4375,-4.281469,-2.3125,0.003031511
45651.5794,21.4375,45.1875,-4.148728,-2.1875,0.003050198
45651.5819,21.25,45.0625,-4.234592,-1.9375,0.003036183
45651.5844,21.1875,45.0,-4.498997,-2.0,0.003022167
45651.5869,21.375,44.625,-4.816439,-2.625,0.003003479
45651.5894,21.1875,44.5,-5.031264,-2.5,0.003015938
45651.5919,21.125,44.4375,-5.028593,-2.625,0.003045527
45651.5944,21.0,44.25,-4.78828,-2.625,0.00305487
45651.5969,21.1875,44.0625,-4.396383,-2.5625,0.003033068
45651.5994,21.125,43.9375,-4.0081,-2.3125,0.00302061
45651.6019,21.25,43.75,-3.778938,-2.5625,0.00303774
45651.6044,21.3125,43.875,-3.796241,-2.6875,0.003040855
45651.6069,21.4375,43.5,-4.042787,-2.8125,0.003022167
45651.6094,21.4375,43.25,-4.408511,-2.3125,0.003015938
45651.6119,21.25,43.1875,-4.74332,-1.6875,0.003019052
45651.6144,21.3125,43.0,-4.924646,-1.625,0.003025282
45651.6169,21.375,42.8125,-4.907226,-2.0625,0.003006594
45651.6194,21.5,42.8125,-4.732777,-2.0625,0.00299725
45651.6219,21.4375,42.625,-4.497532,-1.875,0.002931844
45651.6244,21.5,42.5,-4.296793,-1.9375,0.00286488
45651.6269,21.4375,42.4375,-4.175855,-2.3125,0.002966104
45651.6294,21.625,42.25,-4.112151,-2.0625,0.003114048
45651.6319,21.6875,42.0,-4.036499,-2.5,0.003327398
45651.6344,21.75,41.8125,-3.880772,-2.5,0.00362017
45651.6369,21.8125,41.6875,-3.625812,-2.9375,0.00374164
45651.6394,21.875,41.6875,-3.323395,-2.625,0.003531404
45651.6419,22.0,41.5625,-3.079144,-2.5,0.003051756
45651.6444,22.125,41.5,-3.003252,-2.5,0.00282439
45651.6469,22.3125,41.1875,-3.151857,-2.5,0.002816603
45651.6494,22.375,40.9375,-3.48818,-2.375,0.002849307
45651.6519,22.5625,40.9375,-3.883579,-2.6875,0.002905369
45651.6544,22.6875,40.8125,-4.160834,-2.6875,0.002944302
45651.6569,22.8125,40.6875,-4.163062,-2.5625,0.002966104
45651.6594,23.0625,40.4375,-3.819372,-2.5,0.003014381
45651.6619,23.125,40.4375,-3.178948,-2.25,0.003014381
45651.6644,23.375,40.0,-2.398466,-1.9375,0.003009709
45651.6669,23.625,40.125,-1.686018,-2.0625,0.002989464
45651.6694,23.8125,39.9375,-1.223199,-2.375,0.003011266
45651.6719,23.75,39.6875,-1.095447,-2.4375,0.002983235
45651.6744,23.6875,39.8125,-1.258655,-2.4375,0.003009709
45651.6769,24.0625,39.625,-1.555069,-2.25,0.002991021
45651.6794,24.25,39.5,-1.772707,-2.625,0.002959875
45651.6819,24.125,39.375,-1.725384,-2.5,0.002981677
45651.6844,24.1875,39.25,-1.321543,-2.75,0.002972333
45651.6869,24.0625,39.25,-0.5935562,-2.5625,0.002970776
45651.6894,24.0625,38.9375,0.3245986,-2.5625,0.002967662
45651.6919,23.9375,38.75,1.264077,-2.625,0.002966104
45651.6944,24.0625,38.625,2.106333,-2.4375,0.002969219
45651.6969,24.125,38.75,2.850836,-2.375,0.002966104
45651.6994,24.25,38.5625,3.636098,-2.75,0.002969219
45651.7019,24.4375,38.5,4.701464,-2.5,0.002955203
45651.7044,24.6875,38.4375,6.301437,-2.625,0.002948974
45651.7069,24.6875,38.3125,8.604214,-2.6875,0.002975448
45651.7094,24.9375,38.0,11.6141,-2.875,0.002981677
45651.7119,24.875,38.0,15.15042,-2.4375,0.002967662
45651.7144,25.125,37.875,18.89353,-2.75,0.002959875
45651.7169,25.1875,37.75,22.48287,-3.0,0.002977005
45651.7194,25.375,37.5625,25.63055,-2.6875,0.00299725
45651.7219,25.5625,37.5,28.20798,-2.4375,0.003012823
45651.7244,25.5,37.25,30.27321,-2.4375,0.003001922
45651.7269,25.5625,37.1875,32.03022,-2.6875,0.002986349
45651.7294,25.625,37.1875,33.7382,-2.4375,0.002992578
45651.7319,25.8125,37.125,35.60692,-2.375,0.002977005
45651.7344,25.625,36.9375,37.71823,-2.1875,0.002984792
45651.7369,25.6875,36.75,40.00108,-2.3125,0.00299725
45651.7394,25.625,36.75,42.26489,-2.5,0.00298012
45651.7419,25.8125,36.5,44.27455,-2.8125,0.002973891
45651.7444,25.4375,36.5625,45.83594,-2.75,0.002991021
45651.7469,25.4375,36.4375,46.85959,-2.3125,0.002998808
45651.7494,25.3125,36.4375,47.38239,-2.5625,0.003005037
45651.7519,25.125,36.4375,47.54561,-2.3125,0.002991021
45651.7544,25.125,36.3125,47.54304,-2.1875,0.003000365
45651.7569,25.125,36.125,47.56169,-2.125,0.003026839
45651.7594,25.125,36.125,47.73593,-2.6875,0.003036183
45651.7619,25.1875,36.0,48.12718,-2.4375,0.003003479
45651.7644,24.6875,35.875,48.72954,-2.5625,0.003001922
45651.7669,24.8125,35.6875,49.49273,-2.25,0.003025282
45651.7694,24.5625,35.6875,50.34982,-2.6875,0.003009709
45651.7719,24.875,35.75,51.23949,-2.4375,0.002998808
45651.7744,24.625,35.5625,52.11799,-1.9375,0.00299725
45651.7769,24.5,35.4375,52.96127,-2.0625,0.003014381
45651.7794,24.6875,35.5,53.76086,-2.0,0.00305487
45651.7819,24.5625,35.1875,54.51783,-2.6875,0.003029954
45651.7844,24.4375,35.125,55.2371,-2.625,0.003034625
45651.7869,24.3125,35.125,55.92365,-2.4375,0.00302061
45651.7894,24.25,34.9375,56.57991,-2.0625,0.003033068
45651.7919,24.25,34.875,57.20459,-2.125,0.00307823
45651.7944,24.1875,35.0,57.79274,-2.1875,0.003062657
45651.7969,24.1875,34.9375,58.33735,-2.125,0.003057985
45651.7994,23.9375,34.8125,58.83231,-1.875,0.003039297
45651.8019,23.625,34.75,59.27548,-2.3125,0.003070443
45651.8044,23.5625,34.9375,59.6704,-2.4375,0.003110933
45651.8069,23.5,34.75,60.02532,-2.25,0.003096917
45651.8094,23.5,34.75,60.34965,-1.9375,0.003110933
45651.8119,23.375,34.625,60.64946,-2.125,0.003114048
45651.8144,23.375,34.75,60.92414,-2.0625,0.003126506
45651.8169,23.3125,34.75,61.16612,-2.1875,0.003168553
45651.8194,23.125,34.6875,61.36374,-2.3125,0.003182569
45651.8219,23.125,34.625,61.5055,-2.125,0.003188798
45651.8244,23.1875,34.8125,61.58367,-2.1875,0.003177897
45651.8269,23.125,34.5625,61.596,-1.875,0.003209043
45651.8294,23.0625,34.625,61.54528,-2.25,0.003235517
45651.8319,23.0625,34.8125,61.43805,-2.1875,0.003232403
45651.8344,23.375,34.875,61.28403,-2.3125,0.003276007
45651.8369,23.375,34.875,61.0965,-2.5,0.003268221
45651.8394,23.4375,35.25,60.8927,-2.375,0.003311825
45651.8419,23.25,35.625,60.69186,-2.3125,0.00330871
45651.8444,23.1875,35.75,60.5095,-2.3125,0.003293137
45651.8469,23.25,36.1875,60.34916,-2.375,0.003282236
45651.8494,23.3125,37.125,60.19587,-2.375,0.003255762
45651.8519,23.3125,37.75,60.01646,-2.4375,0.003241746
45651.8544,23.0625,38.375,59.77017,-2.25,0.003198142
45651.8569,23.1875,39.375,59.42743,-2.4375,0.003154538
45651.8594,23.3125,40.5,58.98901,-2.4375,0.00315298
45651.8619,23.3125,41.25,58.49574,-2.625,0.003138965
45651.8644,22.9375,41.8125,58.0199,-2.5625,0.00309536
45651.8669,22.8125,42.5,57.63819,-2.125,0.003050198
45651.8694,22.875,43.3125,57.39547,-2.3125,0.003028396
45651.8719,23.0,43.8125,57.27499,-2.1875,0.00302061
45651.8744,22.9375,44.5625,57.1917,-2.1875,0.003036183
45651.8769,22.6875,45.125,57.01617,-2.125,0.003057985
45651.8794,22.8125,45.875,56.62343,-2.3125,0.003001922
45651.8819,22.625,46.5,55.94753,-2.3125,0.002991021
45651.8844,22.6875,47.5,55.01768,-2.4375,0.002987906
45651.8869,22.875,48.1875,53.95741,-2.4375,0.003005037
45651.8894,22.9375,48.9375,52.94381,-2.125,0.003028396
45651.8919,22.75,49.6875,52.14124,-2.1875,0.002994136
45651.8944,22.6875,50.4375,51.63683,-2.3125,0.002981677
45651.8969,22.5625,51.1875,51.40407,-2.375,0.002998808
45651.8994,22.8125,51.875,51.30851,-2.375,0.003031511
45651.9019,22.9375,52.625,51.15016,-2.6875,0.003034625
45651.9044,23.125,53.3125,50.72126,-2.625,0.003000365
45651.9069,23.1875,54.0625,49.85312,-2.1875,0.002981677
45651.9094,23.4375,55.0,48.43399,-2.3125,0.002995693
45651.9119,23.4375,55.5625,46.39828,-2.1875,0.002998808
45651.9144,23.5625,56.1875,43.70351,-2.375,0.002995693
45651.9169,23.5625,57.1875,40.31879,-2.5625,0.002966104
45651.9194,23.5625,57.8125,36.24044,-2.0625,0.002984792
45651.9219,23.8125,58.6875,31.53173,-2.125,0.002994136
45651.9244,24.1875,59.375,26.36457,-1.9375,0.00299725
45651.9269,24.5,60.0,21.03243,-2.0625,0.002945859
45651.9294,24.5625,60.8125,15.91271,-2.1875,0.002944302
45651.9319,24.5,61.25,11.37979,-2.5625,0.002991021
